Order_ID,Order_Date,Customer_ID,Region,City,Category,Product,Sales_Channel,Customer_Type,Quantity,Unit_Price,Discount_Pct,Sales_Amount,Profit,Payment_Method
ORD107241,2025-08-05,CUST58536,West,Mumbai,Electronics,Laptop,Corporate,Returning,1,70670.49,15.0,60069.91,28436.39,Credit Card
ORD106731,2024-01-20,CUST62719,South,Kochi,Furniture,Desk,Corporate,Corporate,1,11341.97,0.0,11341.97,5438.54,UPI
ORD104846,2025-12-04,CUST37974,Central,Bhopal,Accessories,USB Cable,Corporate,Returning,1,459.37,15.0,390.47,95.84,Debit Card
ORD106801,2025-01-30,CUST33488,North,Jaipur,Furniture,Sofa,Marketplace,Returning,2,30280.46,0.0,60560.92,13360.21,UPI
ORD108010,2025-06-24,CUST91064,East,Guwahati,Office Supplies,Pen Set,Online,,8,332.89,15.0,2263.65,743.14,Net Banking
ORD104330,2025-11-20,CUST13512,North,Delhi,Office Supplies,File Folder,Retail Store,Returning,2,143.88,5.0,273.37,89.68,Credit Card
ORD108924,2025-06-18,CUST27268,South,Bengaluru,Accessories,Backpack,Corporate,Returning,3,1773.95,5.0,5055.76,1156.05,UPI
ORD105334,2024-12-03,CUST60582,West,Mumbai,Electronics,Tablet,Retail Store,Returning,1,27668.56,5.0,26285.13,10333.81,UPI
ORD107330,2025-09-11,CUST42538,South,Hyderabad,Furniture,Chair,Online,New,1,5778.11,5.0,5489.21,2118.66,UPI
ORD109348,2024-05-29,CUST33832,north ,Lucknow,Home Appliances,Iron,Corporate,New,3,1663.96,0.0,4991.88,2124.86,UPI
ORD104729,2025-07-21,CUST66686,West,Ahmedabad,Home Appliances,Vacuum Cleaner,Marketplace,Returning,1,9361.29,20.0,7489.03,2558.79,Cash
ORD106541,2025-12-23,CUST69984,Central,Bhopal,Electronics,Laptop,Marketplace,Returning,1,63513.03,,60337.38,26314.13,UPI
ORD105305,2025-04-11,CUST61278,Central,Nagpur,Office Supplies,Notebook,Online,New,3,174.61,20.0,419.07,100.14,Credit Card
ORD105161,2024-05-20,CUST14582,North,Delhi,Office Supplies,Notebook,Corporate,Corporate,1,193.91,5.0,184.21,46.14,Net Banking
ORD107860,2025-04-18,CUST69574,West,Pune,Office Supplies,Printer Paper,Online,VIP,1,385.61,10.0,347.05,151.83,Debit Card
ORD102156,2025-03-24,CUST61265,East,Bhubaneswar,Home Appliances,Kettle,Retail Store,Returning,2,2158.84,10.0,3885.92,928.7,Debit Card
ORD101062,2025-10-02,CUST14558,North,Jaipur,Electronics,Laptop,Corporate,Returning,2,68693.29,15.0,116778.59,43414.21,Net Banking
ORD101167,2024-03-11,CUST67275,South,Bengaluru,Office Supplies,Notebook,Online,Returning,1,167.45,0.0,167.45,49.38,UPI
ORD103636,2024-09-20,CUST36747,East,Patna,Furniture,Cabinet,Marketplace,Corporate,1,10367.62,5.0,9849.24,3473.89,Credit Card
ORD107651,2024-05-12,CUST76522,East,Patna,Accessories,Keyboard,Corporate,Returning,2,2023.91,0.0,4047.82,1630.62,UPI
ORD105588,2024-10-29,CUST81547,Central,Nagpur,Electronics,Tablet,Online,New,2,25666.58,10.0,46199.85,12012.36,Debit Card
ORD107192,2024-10-06,CUST51950,East,Guwahati,Electronics,Laptop,Marketplace,VIP,2,67745.21,15.0,115166.85,54593.41,UPI
ORD104491,2024-06-21,CUST36681,North,Jaipur,Home Appliances,Kettle,Marketplace,New,2,2303.17,0.0,4606.35,1647.76,UPI
ORD107266,2024-02-27,CUST14080,West,Ahmedabad,Office Supplies,Notebook,Marketplace,Returning,1,188.87,15.0,160.54,47.66,Cash
ORD104980,2025-03-08,CUST97526,Central,Bhopal,Furniture,Bookshelf,Retail Store,Returning,3,8944.14,10.0,24149.18,8681.29,Cash
ORD108335,2024-12-02,CUST72996,East,Patna,Furniture,Bookshelf,Online,New,2,9372.35,15.0,15933.0,5849.59,UPI
ORD101610,2025-03-31,CUST66946,West,Ahmedabad,Accessories,Webcam,Retail Store,New,5,3800.8,10.0,17103.61,5543.73,Debit Card
ORD104946,2024-09-20,CUST57142,South,Chennai,Accessories,USB Cable,Marketplace,VIP,2,522.16,0.0,1044.32,438.49,Debit Card
ORD102782,2024-01-17,CUST44868,West,Surat,Office Supplies,Notebook,Marketplace,New,1,182.33,20.0,145.87,67.71,Debit Card
ORD100717,2025-12-28,CUST74049,East,Bhubaneswar,Home Appliances,Vacuum Cleaner,Marketplace,Returning,3,8863.4,0.0,26590.2,6496.48,Debit Card
ORD102502,2025-06-05,CUST96951,West,Surat,Electronics,Headphones,Online,Returning,10,4033.11,0.0,40331.05,13998.79,UPI
ORD104360,2025-10-28,CUST65246,North,Jaipur,Furniture,Sofa,Online,Returning,8,24904.15,15.0,169348.21,71417.02,Debit Card
ORD104171,2025-10-17,CUST30472,South,Chennai,Accessories,Mouse,Marketplace,New,2,1138.36,0.0,2276.72,685.79,Cash
ORD108082,2025-01-02,CUST26910,East,,Furniture,Desk,Online,VIP,1,12280.45,10.0,11052.41,3636.4,Credit Card
ORD109818,2024-09-24,CUST99510,East,Patna,Office Supplies,Stapler,Marketplace,New,3,260.27,0.0,780.81,285.79,Credit Card
ORD100395,2024-11-25,CUST79578,Central,Bhopal,Furniture,Chair,Online,Returning,2,6730.08,5.0,12787.15,5000.13,Credit Card
ORD107186,2024-08-23,CUST44292,East,Guwahati,Electronics,Tablet,Online,Returning,4,31257.53,5.0,118778.62,37893.49,Credit Card
ORD109880,2024-12-30,CUST86018,South,Hyderabad,Electronics,Smartphone,Marketplace,Returning,10,29636.31,0.0,296363.09,109629.18,Net Banking
ORD104492,2025-09-09,CUST52937,West,Pune,Home Appliances,Vacuum Cleaner,Online,Returning,2,10269.72,15.0,17458.53,7727.27,UPI
ORD101365,2025-01-24,CUST52697,North,Chandigarh,Furniture,Chair,Online,Returning,1,6360.48,10.0,5724.43,2430.55,Credit Card
ORD109584,2025-04-17,CUST77154,West,Pune,Accessories,Backpack,Online,Returning,4,1814.17,10.0,6531.02,1600.17,Credit Card
ORD108787,2024-06-08,CUST46786,West,Surat,Electronics,Monitor,Retail Store,New,2,16926.89,0.0,33853.77,16151.36,UPI
ORD105917,2024-09-05,CUST12594,South,Chennai,Office Supplies,Pen Set,Corporate,Returning,3,324.55,10.0,876.29,368.45,Net Banking
ORD104968,2024-10-17,CUST21096,North,Chandigarh,Electronics,Headphones,Corporate,New,5,4694.43,0.0,23472.14,8788.54,UPI
ORD102914,2025-05-16,CUST15368,East,Kolkata,Home Appliances,Vacuum Cleaner,Online,Returning,1,8861.08,5.0,8418.03,3875.57,Net Banking
ORD105644,2025-05-22,CUST78090,West,Mumbai,Office Supplies,Stapler,Marketplace,New,3,244.33,15.0,623.05,263.89,UPI
ORD103766,2024-12-16,CUST76321,West,Surat,Accessories,Mouse,Online,New,1,1142.65,5.0,1085.51,473.55,Credit Card
ORD103440,2024-02-10,CUST50842,Central,Indore,Accessories,Mouse,Online,Returning,10,1261.51,15.0,10722.87,3573.36,UPI
ORD107357,2025-03-29,CUST91109,South,Bengaluru,Electronics,Tablet,Marketplace,Returning,1,31048.06,25.0,23286.05,7099.41,Debit Card
ORD106806,2024-10-10,CUST93091,East,Patna,Office Supplies,File Folder,Online,Corporate,4,141.15,5.0,536.37,136.77,Credit Card
ORD102143,2025-06-14,CUST94010,West,Mumbai,Electronics,Monitor,Retail Store,Returning,2,17131.55,5.0,32549.94,12643.38,Net Banking
ORD105104,2024-03-05,CUST96196,North,Delhi,Accessories,Webcam,Online,VIP,5,3635.57,0.0,18177.85,4182.53,UPI
ORD105073,2025-05-04,CUST20161,West,Ahmedabad,Accessories,USB Cable,Online,New,1,536.3,10.0,482.67,111.55,UPI
ORD101571,2024-04-11,CUST99677,South,Hyderabad,Office Supplies,Notebook,Online,New,1,199.53,10.0,179.57,65.27,UPI
ORD104079,2024-06-05,CUST48133,West,Surat,Furniture,Sofa,Online,VIP,1,24956.58,25.0,18717.44,8521.67,UPI
ORD101122,2024-07-28,CUST26727,South,Bengaluru,Accessories,Mouse,Marketplace,Corporate,8,1182.56,25.0,7095.35,3096.61,Debit Card
ORD102786,2024-02-10,CUST66762,South,Chennai,Accessories,Webcam,Marketplace,Returning,2,3589.09,5.0,6819.27,1913.83,Credit Card
ORD102967,2024-07-07,CUST30669,South,Chennai,Home Appliances,Kettle,Online,New,3,2408.45,15.0,6141.54,1639.56,UPI
ORD102504,2025-01-06,CUST86811,North,Chandigarh,Office Supplies,Pen Set,Retail Store,Returning,3,311.66,15.0,794.73,375.53,Credit Card
ORD105988,2025-02-08,CUST90859,Central,Nagpur,Furniture,Cabinet,Online,Returning,1,9948.32,5.0,9450.9,3215.58,Net Banking
ORD108867,2025-03-18,CUST56520,South,Bengaluru,Accessories,Backpack,Online,Returning,1,1593.8,10.0,1434.42,432.96,Credit Card
ORD107164,2025-05-03,CUST56105,West,Pune,Electronics,Laptop,Online,Returning,5,63640.57,5.0,302292.73,97692.83,UPI
ORD100728,2025-01-19,CUST54455,East,Bhubaneswar,Home Appliances,Mixer,Marketplace,VIP,3,4662.84,0.0,13988.51,5291.93,UPI
ORD107587,2025-10-22,CUST26626,North,Delhi,Office Supplies,File Folder,Marketplace,Returning,5,170.09,0.0,850.44,402.8,Net Banking
ORD107543,2024-02-28,CUST76361,Central,Bhopal,Office Supplies,Stapler,online ,Returning,6,229.33,0.0,1375.99,603.01,Credit Card
ORD100412,2024-06-08,CUST24130,South,Bengaluru,Furniture,Desk,Marketplace,VIP,1,11107.45,15.0,9441.33,4169.11,UPI
ORD105745,2025-01-21,CUST61348,North,Lucknow,Office Supplies,Printer Paper,Online,Returning,1,460.56,10.0,414.5,181.91,UPI
ORD107668,2025-01-10,CUST16326,South,Hyderabad,Furniture,Chair,Corporate,New,2,6432.92,15.0,10935.97,4004.44,Credit Card
ORD100825,2024-10-10,CUST97356,North,Jaipur,Electronics,Headphones,Online,New,4,4433.23,10.0,15959.61,6473.33,UPI
ORD103267,2024-09-12,CUST73120,West,Ahmedabad,Electronics,Laptop,Online,New,5,61321.6,5.0,291277.59,114869.8,UPI
ORD103974,2024-06-15,CUST46453,North,Lucknow,Furniture,Cabinet,Marketplace,New,1,11759.46,0.0,11759.46,5107.7,Cash
ORD108808,2025-02-23,CUST40417,West,Ahmedabad,Office Supplies,Notebook,Online,New,3,199.79,5.0,569.41,263.76,UPI
ORD108306,2024-06-23,CUST49898,East,Bhubaneswar,Home Appliances,Vacuum Cleaner,Online,New,3,8909.55,0.0,26728.64,6252.66,UPI
ORD100417,2025-08-01,CUST24101,North,Delhi,Home Appliances,Kettle,Online,Returning,1,2120.2,5.0,2014.19,600.97,
ORD106748,2025-02-01,CUST69857,South,Bengaluru,Furniture,Cabinet,Marketplace,Returning,3,10865.51,5.0,30966.71,8601.46,Credit Card
ORD108967,2024-05-18,CUST36052,South,Chennai,Accessories,Webcam,Online,Returning,6,3688.94,25.0,16600.21,5935.51,Credit Card
ORD102082,2025-06-15,CUST36972,South,Hyderabad,Accessories,Keyboard,Corporate,Returning,2,2267.97,10.0,4082.35,1762.02,UPI
ORD108945,2025-07-31,CUST12766,West,Pune,Accessories,Keyboard,Retail Store,Corporate,1,2400.39,0.0,2400.39,1031.97,Debit Card
ORD103373,2025-01-03,CUST46201,East,Guwahati,Furniture,Cabinet,Retail Store,Returning,5,11012.77,0.0,55063.84,12201.51,UPI
ORD105726,2024-04-27,CUST11812,East,Bhubaneswar,Accessories,Backpack,Marketplace,New,1,1814.54,5.0,1723.81,747.58,UPI
ORD104107,2024-10-19,CUST31348,Central,Bhopal,Office Supplies,Printer Paper,Online,Returning,1,459.27,0.0,459.27,139.68,Credit Card
ORD104380,2025-11-03,CUST63797,Central,Indore,Office Supplies,Printer Paper,Marketplace,Returning,1,457.95,0.0,457.95,178.79,UPI
ORD107723,2025-05-27,CUST48453,North,Jaipur,Home Appliances,Mixer,Retail Store,Returning,3,4105.33,10.0,11084.38,3119.12,Debit Card
ORD101066,2024-08-27,CUST50686,Central,Nagpur,Office Supplies,File Folder,Retail Store,Returning,2,166.34,0.0,332.67,156.65,UPI
ORD103913,2024-08-17,CUST57585,East,Patna,furniture ,Chair,Marketplace,New,8,6197.84,15.0,42145.33,17618.63,Debit Card
ORD105536,2024-08-31,CUST24424,North,Jaipur,Accessories,Webcam,Marketplace,New,3,3660.54,15.0,9334.37,4142.21,UPI
ORD108002,2025-04-14,CUST69164,South,Chennai,Accessories,USB Cable,Corporate,Returning,2,446.0,5.0,847.41,263.74,Credit Card
ORD105387,2025-06-27,CUST46056,Central,Bhopal,Office Supplies,Stapler,Marketplace,Returning,1,225.1,10.0,202.59,52.59,UPI
ORD105732,2025-09-19,CUST72513,Central,Indore,Accessories,USB Cable,Online,New,1,453.17,0.0,453.17,106.41,Credit Card
ORD102738,2024-02-03,CUST41175,East,Patna,Electronics,Laptop,Marketplace,Corporate,6,72369.37,0.0,434216.24,161777.66,Credit Card
ORD105052,2024-11-02,CUST24893,Central,Nagpur,Accessories,Webcam,Retail Store,Returning,4,3790.92,0.0,15163.67,4238.73,UPI
ORD104000,2024-10-11,CUST74860,South,Chennai,Home Appliances,Mixer,Marketplace,Returning,2,4963.58,0.0,9927.15,2601.55,UPI
ORD102427,2024-12-19,CUST67951,South,Bengaluru,Electronics,Laptop,Corporate,New,6,59174.57,20.0,284037.93,127268.67,UPI
ORD106833,2025-08-20,CUST88079,West,Mumbai,Office Supplies,Printer Paper,Retail Store,Returning,8,463.55,10.0,3337.58,1083.62,Credit Card
ORD101687,2024-03-09,CUST63220,East,Patna,Home Appliances,Mixer,Retail Store,Corporate,8,4244.87,0.0,33958.96,15889.54,Debit Card
ORD100851,2024-11-03,CUST21261,Central,Nagpur,Home Appliances,Kettle,Marketplace,New,3,1986.85,,5960.54,1837.89,UPI
ORD106303,2024-09-08,CUST45285,East,Guwahati,Home Appliances,Mixer,Marketplace,Returning,1,5023.36,5.0,4772.19,1113.5,Cash
ORD109087,2025-08-05,CUST60192,East,Bhubaneswar,Electronics,Monitor,Retail Store,Corporate,1,17838.79,20.0,14271.04,6732.42,Debit Card
ORD105878,2024-09-24,CUST89209,West,Mumbai,Furniture,Sofa,Marketplace,Returning,2,27462.09,10.0,49431.76,23697.26,Credit Card
ORD108527,2024-07-23,CUST23355,Central,Indore,Electronics,Smartphone,Marketplace,Returning,2,34351.98,0.0,68703.95,15219.25,Debit Card
ORD102839,2025-12-11,CUST14611,Central,Raipur,Furniture,Chair,Online,New,1,7261.94,10.0,6535.74,2927.1,Credit Card
ORD104611,2024-03-12,CUST73895,South,Chennai,Accessories,Webcam,Online,New,1,3386.62,15.0,2878.62,665.68,Net Banking
ORD109540,2024-11-08,CUST67456,North,Jaipur,accessories ,Mouse,Marketplace,New,3,1238.09,10.0,3342.83,1069.57,Debit Card
ORD109207,2024-02-17,CUST87185,West,Pune,Home Appliances,Air Cooler,Online,Returning,1,13081.27,10.0,11773.14,5083.78,Credit Card
ORD102489,2025-04-07,CUST81928,South,Hyderabad,Electronics,Smartphone,Retail Store,Corporate,1,35687.94,25.0,26765.95,12348.94,UPI
ORD106905,2024-05-09,CUST37344,North,Delhi,Accessories,USB Cable,Online,New,2,476.3,15.0,809.7,298.5,UPI
ORD107390,2024-02-17,CUST28103,Central,Nagpur,Furniture,Bookshelf,Retail Store,Returning,6,9723.69,0.0,58342.13,19599.17,Credit Card
ORD102849,2024-03-30,CUST80369,South,Chennai,Accessories,USB Cable,retail store ,VIP,1,498.67,15.0,423.87,177.53,Debit Card
ORD106665,2024-01-06,CUST68998,North,Chandigarh,Accessories,Mouse,Corporate,Returning,4,1074.0,0.0,4296.02,1638.84,UPI
ORD105881,2025-07-11,CUST14219,central ,Bhopal,Home Appliances,Air Cooler,Online,VIP,1,11578.27,0.0,11578.27,4721.36,Cash
ORD104452,2024-12-25,CUST86167,East,Kolkata,Accessories,Keyboard,Corporate,Returning,1,1968.82,10.0,1771.94,710.55,Net Banking
ORD107421,2025-09-09,CUST91177,Central,Raipur,Furniture,Bookshelf,Marketplace,Returning,1,9092.74,5.0,8638.1,3300.86,UPI
ORD106484,2024-02-18,CUST60241,West,Pune,Furniture,Desk,Retail Store,Corporate,3,12755.98,5.0,36354.54,14240.73,Credit Card
ORD102479,2025-10-13,CUST93406,North,Lucknow,Home Appliances,Iron,Marketplace,Returning,1,1740.6,5.0,1653.57,546.1,UPI
ORD106617,2024-09-22,CUST41690,East,Guwahati,Electronics,Monitor,Online,Returning,2,19739.51,0.0,39479.02,11136.74,UPI
ORD102141,2024-11-01,CUST75268,Central,Raipur,Accessories,Backpack,Online,New,1,1784.55,0.0,1784.55,828.8,Debit Card
ORD105188,2024-02-19,CUST95387,Central,Nagpur,Furniture,Sofa,Retail Store,Returning,1,27587.28,0.0,27587.28,8530.0,UPI
ORD109950,2025-03-18,CUST51215,East,Guwahati,Accessories,USB Cable,Online,Returning,5,473.48,0.0,2367.4,870.55,UPI
ORD102744,2025-08-28,CUST10059,North,Chandigarh,Accessories,Webcam,Retail Store,VIP,1,3562.77,15.0,3028.36,940.32,Credit Card
ORD107253,2024-07-09,CUST51650,Central,Bhopal,Electronics,Monitor,Marketplace,Returning,2,16988.78,25.0,25483.17,8510.68,UPI
ORD103506,2025-02-07,CUST74568,Central,Nagpur,Office Supplies,Pen Set,Marketplace,New,4,282.61,0.0,1130.44,394.85,Credit Card
ORD101679,2025-03-28,CUST15696,East,,Office Supplies,Pen Set,Online,VIP,10,273.12,0.0,2731.21,767.38,UPI
ORD104249,2025-08-05,CUST60930,South,Chennai,Accessories,Mouse,Marketplace,New,8,1202.78,20.0,7697.8,1849.49,Cash
ORD103147,2025-07-12,CUST77941,Central,Indore,Electronics,Laptop,Marketplace,Returning,5,67556.95,5.0,320895.51,90000.14,UPI
ORD108130,2024-06-04,CUST23589,North,Chandigarh,Accessories,Keyboard,Corporate,Returning,1,2227.3,0.0,2227.3,868.19,Debit Card
ORD107004,2025-04-27,CUST68313,South,Bengaluru,Electronics,Headphones,Marketplace,Returning,1,4220.3,0.0,4220.3,1395.3,Debit Card
ORD100580,2025-10-19,CUST43187,North,,Accessories,Webcam,Retail Store,Returning,2,3136.99,10.0,5646.59,2404.77,Credit Card
ORD104070,2024-11-26,CUST53624,North,,Electronics,Monitor,Online,Corporate,2,18170.21,10.0,32706.38,8318.33,UPI
ORD103343,2025-11-13,CUST13944,West,Pune,Furniture,Cabinet,Online,Returning,1,11261.81,0.0,11261.81,4165.28,Debit Card
ORD107404,2025-06-04,CUST40985,East,Kolkata,Home Appliances,Iron,Marketplace,New,1,1920.57,0.0,1920.57,916.3,Debit Card
ORD103672,2024-05-03,CUST46876,East,Patna,Home Appliances,Iron,Marketplace,Returning,1,1726.92,0.0,1726.92,648.93,UPI
ORD100559,2025-02-15,CUST58992,Central,Raipur,Electronics,Tablet,Corporate,New,6,26088.51,15.0,133051.39,37714.0,Debit Card
ORD105237,2024-07-05,CUST81607,Central,Bhopal,Electronics,Tablet,Corporate,Corporate,5,25744.44,10.0,115849.97,55112.1,Credit Card
ORD107805,2024-10-23,CUST67928,West,Mumbai,Electronics,Smartphone,Retail Store,Returning,1,34642.05,0.0,34642.05,10593.28,Net Banking
ORD100512,2025-05-14,CUST57007,Central,Nagpur,Office Supplies,Stapler,Online,Returning,1,241.97,5.0,229.88,59.69,Credit Card
ORD101081,2024-09-13,CUST27778,Central,Bhopal,Electronics,Smartphone,Online,Returning,1,29020.74,15.0,24667.63,5451.61,Credit Card
ORD101664,2025-09-14,CUST16491,East,Bhubaneswar,Furniture,Sofa,Retail Store,Returning,1,31091.11,5.0,29536.56,11762.34,Debit Card
ORD109204,2024-04-08,CUST27011,West,Surat,Home Appliances,Kettle,Online,New,1,2230.23,20.0,1784.19,828.99,Net Banking
ORD101931,2024-01-06,CUST43708,East,Patna,Accessories,Webcam,Retail Store,Returning,8,3329.75,10.0,23974.21,8075.66,Credit Card
ORD109724,2024-12-01,CUST44590,South,Bengaluru,Electronics,Headphones,Online,VIP,3,4171.82,5.0,11889.68,5212.77,Net Banking
ORD101150,2025-03-25,CUST56590,South,Chennai,Accessories,Keyboard,Online,New,2,2277.29,0.0,4554.57,1465.75,UPI
ORD102838,2025-05-03,CUST47702,South,Chennai,Accessories,USB Cable,Marketplace,Returning,6,457.83,5.0,2609.61,793.34,UPI
ORD105949,2024-03-04,CUST29691,East,Guwahati,Electronics,Tablet,Corporate,Returning,3,29110.87,0.0,87332.61,25782.53,UPI
ORD108308,2024-11-06,CUST90162,West,Ahmedabad,Electronics,Tablet,Online,Corporate,3,27357.33,5.0,77968.4,20391.51,Net Banking
ORD108932,2025-10-22,CUST98193,East,Guwahati,Office Supplies,Stapler,Retail Store,Returning,1,227.85,0.0,227.85,67.07,Cash
ORD109846,2024-11-12,CUST39275,East,Guwahati,Electronics,Monitor,Online,VIP,2,16928.34,25.0,25392.52,8655.77,Cash
ORD105177,2025-07-25,CUST56206,East,Bhubaneswar,Accessories,Keyboard,Online,Returning,3,1952.21,20.0,4685.3,1279.29,Net Banking
ORD100830,2025-07-09,CUST36906,South,Kochi,Accessories,Mouse,Corporate,Corporate,2,1126.45,0.0,2252.9,527.77,Debit Card
ORD108311,2025-09-29,CUST82184,North,Delhi,Accessories,Webcam,Retail Store,VIP,3,3465.71,10.0,9357.41,4079.55,UPI
ORD104752,2025-06-17,CUST42478,Central,Bhopal,Furniture,Cabinet,Online,Returning,1,10443.45,0.0,10443.45,2932.96,Debit Card
ORD109779,2024-01-29,CUST97436,Central,Bhopal,Electronics,Laptop,Retail Store,New,1,57709.3,10.0,51938.37,24204.85,Cash
ORD100635,2024-12-21,CUST83103,West,Ahmedabad,Accessories,Backpack,Marketplace,VIP,4,1802.66,5.0,6850.09,3105.28,Net Banking
ORD104465,2024-06-03,CUST58866,North,Lucknow,Electronics,Tablet,Corporate,Returning,10,28297.14,10.0,254674.26,85252.15,Net Banking
ORD106799,2025-08-31,CUST71653,West,Pune,Furniture,Bookshelf,Retail Store,Returning,1,9563.71,10.0,8607.34,3102.27,Debit Card
ORD107987,2024-03-08,CUST39140,South,Hyderabad,Electronics,Tablet,Corporate,Returning,1,25822.68,10.0,23240.41,7165.64,UPI
ORD107079,2025-07-02,CUST89449,South,Hyderabad,Furniture,Desk,Marketplace,VIP,2,10798.0,15.0,18356.59,8115.52,Credit Card
ORD106966,2024-09-14,CUST64635,Central,Raipur,Accessories,Keyboard,Corporate,Returning,2,2099.14,20.0,3358.62,887.88,Debit Card
ORD104142,2025-05-08,CUST17149,North,Jaipur,Electronics,Headphones,Marketplace,Returning,2,4978.17,10.0,8960.71,3737.7,Debit Card
ORD107027,2024-10-31,CUST12763,Central,Bhopal,Office Supplies,Printer Paper,Online,Returning,2,405.26,20.0,648.41,299.1,Cash
ORD109183,2025-10-14,CUST36487,East,Kolkata,Furniture,Cabinet,Online,VIP,1,10506.73,10.0,9456.05,3124.95,Credit Card
ORD100876,2025-07-09,CUST78928,East,Kolkata,Office Supplies,Stapler,Online,Corporate,2,241.18,10.0,434.12,138.22,Debit Card
ORD104869,2025-12-08,CUST58673,West,Pune,Home Appliances,Kettle,Retail Store,Corporate,10,2274.25,10.0,20468.26,9694.26,Net Banking
ORD105315,2024-06-25,CUST28094,East,Bhubaneswar,Home Appliances,Kettle,Retail Store,Corporate,2,2073.81,5.0,3940.23,1067.9,Credit Card
ORD105222,2025-09-27,CUST55645,Central,Bhopal,Accessories,Backpack,Marketplace,Corporate,5,1724.9,10.0,7762.07,2966.85,Debit Card
ORD100004,2024-01-13,CUST46154,East,Guwahati,Electronics,Laptop,Online,Returning,3,70538.83,15.0,179874.03,65144.72,UPI
ORD103051,2025-02-11,CUST46422,North,Chandigarh,Accessories,Keyboard,Online,New,1,2283.85,0.0,2283.85,769.81,Credit Card
ORD105691,2024-11-13,CUST85490,East,Patna,Office Supplies,Printer Paper,Corporate,VIP,1,390.9,10.0,351.81,148.06,UPI
ORD103124,2025-06-21,CUST47015,East,,Home Appliances,Air Cooler,Online,New,1,11354.81,0.0,11354.81,3979.94,Net Banking
ORD102491,2024-01-08,CUST54072,South,Kochi,Home Appliances,Kettle,Retail Store,New,8,2147.11,20.0,13741.53,3397.38,Debit Card
ORD103854,2024-12-02,CUST11385,East,Kolkata,Office Supplies,Pen Set,Marketplace,Returning,5,325.67,0.0,1628.36,623.28,Credit Card
ORD104777,2024-11-17,CUST10607,West,Mumbai,Accessories,USB Cable,Corporate,New,8,494.81,0.0,3958.47,919.39,Cash
ORD107509,2024-06-21,CUST87611,East,Patna,Accessories,Backpack,Retail Store,New,2,1818.73,5.0,3455.59,1318.59,Debit Card
ORD106457,2025-07-13,CUST73176,West,Surat,Electronics,Laptop,Marketplace,VIP,5,58136.75,5.0,276149.54,74833.47,UPI
ORD106293,2025-10-22,CUST32439,West,Pune,Office Supplies,File Folder,Marketplace,Returning,3,158.09,15.0,403.14,145.68,Credit Card
ORD101148,2025-02-04,CUST66385,West,Surat,Home Appliances,Air Cooler,Retail Store,Returning,2,11124.32,15.0,18911.35,8615.03,Cash
ORD100574,2025-09-16,CUST68165,North,Lucknow,Furniture,Chair,Marketplace,Returning,3,5932.32,0.0,17796.95,4749.24,UPI
ORD103769,2025-04-23,CUST69920,South,Chennai,Electronics,Monitor,Retail Store,Returning,3,18795.26,5.0,53566.5,22443.45,UPI
ORD104146,2025-01-21,CUST83588,East,Bhubaneswar,Electronics,Monitor,Online,Returning,1,19429.63,0.0,19429.63,6575.77,Debit Card
ORD100853,2025-01-23,CUST38899,South,Kochi,Furniture,Cabinet,Marketplace,VIP,2,11175.88,5.0,21234.17,4955.94,UPI
ORD105919,2025-02-19,CUST37913,Central,Raipur,Electronics,Headphones,Retail Store,Corporate,2,4716.67,20.0,7546.68,3300.76,UPI
ORD109358,2024-12-04,CUST70453,West,Surat,Electronics,Laptop,Retail Store,VIP,1,68984.48,15.0,58636.81,14762.75,UPI
ORD106614,2024-01-05,CUST64302,South,Bengaluru,Home Appliances,Kettle,Marketplace,New,2,2185.89,10.0,3934.6,1080.22,Debit Card
ORD106002,2025-07-11,CUST68257,west ,Ahmedabad,Home Appliances,Kettle,Retail Store,VIP,5,1952.73,15.0,8299.09,3657.59,Cash
ORD109163,2024-07-10,CUST45524,West,Mumbai,Accessories,Keyboard,Online,Returning,1,2259.23,0.0,2259.23,742.1,Debit Card
ORD104495,2025-06-10,CUST80387,West,Pune,Electronics,Laptop,Online,New,1,65553.31,0.0,65553.31,20033.6,Credit Card
ORD108173,2024-07-15,CUST92479,East,Bhubaneswar,Office Supplies,Stapler,Online,VIP,2,248.53,0.0,497.05,184.2,Credit Card
ORD106655,2025-01-08,CUST50840,Central,Bhopal,Office Supplies,Stapler,Marketplace,New,3,262.99,15.0,670.64,299.49,Net Banking
ORD102368,2024-05-14,CUST61132,North,Delhi,Home Appliances,Iron,Retail Store,Returning,1,1926.95,15.0,1637.9,783.04,Credit Card
ORD104780,2024-01-16,CUST81898,Central,Nagpur,Electronics,Smartphone,Marketplace,Returning,2,35246.48,15.0,59919.01,14360.26,UPI
ORD107992,2025-07-27,CUST14411,West,Ahmedabad,Furniture,Chair,Marketplace,VIP,2,6240.76,5.0,11857.45,3092.02,
ORD102950,2025-11-22,CUST82586,North,Jaipur,Accessories,Webcam,Marketplace,Returning,3,3393.94,0.0,10181.82,4313.03,Debit Card
ORD105625,2024-10-25,CUST91754,West,Ahmedabad,Accessories,Keyboard,Online,Returning,1,2369.34,0.0,2369.34,1069.68,UPI
ORD106971,2025-02-02,CUST65727,West,Ahmedabad,Electronics,Smartphone,Corporate,VIP,3,32681.09,0.0,98043.27,39867.69,Debit Card
ORD108716,2024-01-11,CUST19788,West,,Accessories,USB Cable,Online,Corporate,5,548.08,5.0,2603.38,1248.88,Debit Card
